NIVEL,SECTOR,ENTIDAD,CODIGO_UNICO,CODIGO_SNIP,NOMBRE_INVERSION,NOMBRE_OPMI,NOMBRE_UF,NOMBRE_UEI,SEC_EJEC,NOMBRE_UEP,ESTADO,SITUACION,MONTO_VIABLE,COSTO_ACTUALIZADO,CTRL_CONCURR,MONTO_LAUDO,MONTO_FIANZA,ALTERNATIVA,FECHA_REGISTRO,FECHA_VIABILIDAD,FUNCION,PROGRAMA,SUBPROGRAMA,MARCO,TIPO_INVERSION,DES_MODALIDAD,REGISTRADO_PMI,PMI_ANIO_1,PMI_ANIO_2,PMI_ANIO_3,PMI_ANIO_4,EXPEDIENTE_TECNICO,INFORME_CIERRE,TIENE_F9,FEC_REG_F9,ETAPA_F9,PRIMER_DEVENGADO,ULTIMO_DEVENGADO,DEVEN_ACUMUL_ANIO_ANT,DEV_ANIO_ACTUAL,PIA_ANIO_ACTUAL,PIM_ANIO_ACTUAL,CERTIF_ANIO_ACTUAL,COMPROM_ANUAL_ANIO_ACTUAL,SALDO_EJECUTAR,TIENE_F8,ETAPA_F8,TIENE_F12B,TIENE_AVAN_FISICO,AVANCE_FISICO,AVANCE_EJECUCION,ULT_FEC_DECLA_ESTIM,DES_TIPOLOGIA,IND_IOARR_EMERG,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,LATITUD,LONGITUD,FEC_INI_EJECUCION,FEC_FIN_EJECUCION,FEC_INI_EJEC_FISICA,FEC_FIN_EJEC_FISICA,NUM_HABITANTES_BENEF,MONTO_ET_F8,ANIO_PROCESO
GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE CHUCUITO - JULI,2466320,309304,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE Y SANEAMIENTO EN EL SECTOR TUTACANI DE LA COMUNIDAD DE TUTACANI SANTA LUCIA DEL DISTRITO DE JULI - PROVINCIA DE CHUCUITO - DEPARTAMENTO DE PUNO,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE CHUCUITO - JULI,UF DE LA MUNICIPALIDAD PROVINCIAL DE CHUCUITO - JULI,UEI DE LA MUNICIPALIDAD PROVINCIAL DE CHUCUITO - JULI,301633,MUNICIPALIDAD PROVINCIAL DE CHUCUITO - JULI,ACTIVO,VIABLE,1164450.45,2251775.92,0.0,0.0,0.0,ACCIÓN 01A RENOVACIÓN DEL SISTEMA DE AGUA POTABLE  ACCIÓN 02A CONSTRUCCIÓN DE UNIDADES BÁSICAS DE SANEAMIENTO CON BIODIGESTOR  ACCIÓN 03A CAPACITACIÓN EN EDUCACIÓN SANITARIA A LOS BENEFICIARIOS DEL PROYECTO  ACCIÓN 04A CAPACITACIÓN AL PERSONAL TÉCNICO ADMINISTRATIVO,2019-10-17 00:00:00,2019-11-19 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,INVIERTE,PROYECTO DE INVERSION,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,SI,30000.0,10000.0,1094113.0,1054114.0,SI,NO,NO,,,202412,202505,45000.0,0.0,0.0,30000,0.0,0.0,2176775.92,SI,Ejecución física (C),SI,NO,,0.0,2026-07-22 08:40:25,SISTEMA DE SANEAMIENTO RURAL,NO,PUNO,CHUCUITO,JULI,210401,-16.214576939999972,-69.45929675999997,2023-10-02 00:00:00,2029-10-29 00:00:00,2026-08-08 00:00:00,2027-02-26 00:00:00,175,2251775.92,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE MOHO,2239707,273965,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE E INSTALACION DE LETRINAS SANITARIAS EN LA PARCIALIDAD DE MALLCUSUCA CENTRAL, DISTRITO DE MOHO, PROVINCIA DE MOHO - PUNO",OPMI DE LA MUNICIPALIDAD PROVINCIAL DE MOHO,UF DE LA MUNICIPALIDAD PROVINCIAL DE MOHO,UEI DE LA MUNICIPALIDAD PROVINCIAL DE MOHO,301672,MUNICIPALIDAD PROVINCIAL DE MOHO,ACTIVO,VIABLE,543001.34,708089.47,0.0,0.0,0.0,MEJORAMIENTO DEL SERVICIO DE AGUA POTABLE POR GRAVEDAD E INSTALACIÓN DE LETRINAS,2013-09-17 00:00:00,2013-10-18 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,SNIP,PIP MENOR (SNIP),ADMINISTRACIÓN DIRECTA,NO,,,,,SI,NO,NO,,,201510,201910,689629.65,0.0,,0,,,18459.82,SI,Ejecución física (C),SI,SI,100.0,100.0,2022-02-03 09:04:15,,NO,PUNO,MOHO,MOHO,210901,0.0,0.0,2015-01-12 00:00:00,2024-05-07 00:00:00,2015-09-21 00:00:00,2016-03-16 00:00:00,360,708089.47,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE SANDIA,2464988,2464988,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO EN LAS LOCALIDADES DE LLAMANI, ARAPA, MORORIA CENTRAL, CAQUENE, HUAYLLABAMBA, PAJCHA, SAJHUATA, CHURINGA HUANCALUQUE Y YUCAYUCANI DE 9 LOCALIDADES DEL DISTRITO DE SANDIA - PROVINCIA DE SANDIA - DEPARTAMENTO DE PUNO",OPMI DE LA MUNICIPALIDAD PROVINCIAL DE SANDIA,UF DE LA MUNICIPALIDAD PROVINCIAL DE SANDIA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE SANDIA,301685,MUNICIPALIDAD PROVINCIAL DE SANDIA,ACTIVO,VIABLE,39729439.42,25484310.11,146253.85,0.0,0.0,construcción de 10 Sub sistemas de Abastecimiento de Agua Potable o Agua Segura para Mejorar la calidad del agua consumida en las localidades de Llamani Arapa Mororia Central Caquene Huayllabamba Paccha Sajhuata Churinga Huancaluque y Yucayucani del distrito de Sandia todos los cuales consta de Captación de aguas mediante Manantial en Ladera una Planta de Tratamiento de Agua Potable Filtro Lento de Arena para reducir la presencia de Protozoarios encontrados en los Análisis del Agua realizados para luego mediante Redes de Conducción almacenarlos en Reservorios de Concreto Armado de 10 25 y 35M3 respectivamente éstas serán distribuidas mediante Redes de Distribución de diferente Diámetro a las 717 conexiones domiciliarias en la localidad de Churinga Huancaluque se tiene proyectado 02 Sub sistemasConsta también de la Construcción de 717 Unidades Básicas de Saneamiento UBSs equipadas con 01 Inodoro de Tanque bajo blanco 01 Ducha 01 Lavamanos de losa blanca en el interior de la UBS así como de un Lavadero exterior de concreto armado para evacuar las aguas negras hacia un Tanque Séptico mejorado Biodigestor de Polietileno de 600 Litros para cada familiaEl Proyecto beneficiará también a 04 Centros de Educación Inicial 04 Centros de Educación Primaria y 01 Centro de Educación Secundaria con la dotación de agua Potable y Saneamiento correspondienteDel mismo modo el Proyecto contempla la implementación de un plan de Educación Sanitaria con el objetivo de mejorar los hábitos de Salud e Higiene Familiar correspondiente así como la realización de talleres de capacitación para la mejora de Gestión del Servicio de Saneamiento hacia los Operadores del Sistema una vez puesto en servicio,2019-10-07 00:00:00,2019-11-26 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,INVIERTE,PROYECTO DE INVERSION,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,SI,18072964.0,7337600.0,0.0,0.0,SI,NO,NO,,,202002,202607,220000.0,5840118.49,2928253.0,6694445,6694444.21,6694444.21,18716118.96,SI,Ejecución física (C),SI,SI,10.17,11.43,2026-08-12 15:08:33,SISTEMA DE SANEAMIENTO RURAL,NO,PUNO,SANDIA,SANDIA,211201,-14.322237711547245,-69.46600268220783,2022-01-01 00:00:00,2027-09-30 00:00:00,2026-05-20 00:00:00,2027-03-15 00:00:00,2922,23089692.5,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE SAN ROMAN,2422746,2422746,"ADQUISICIÓN DE KITS DE VÁLVULAS REPARACIÓN DE BUZONES CONSTRUCCIÓN DE BUZONES EN EL(LA) SISTEMA DE SANEAMIENTO URBANO (POR PROCESO DE INTEGRACION DEL DISTRITO DE CARACOTO A LA EPS SEDAJULIACA S.A.) EN LA LOCALIDAD CARACOTO, DISTRITO DE CARACOTO, PROVINCIA SAN ROMAN, DEPARTAMENTO PUNO",OPMI DE LA MUNICIPALIDAD PROVINCIAL DE SAN ROMAN,UF DE LA MUNICIPALIDAD PROVINCIAL DE SAN ROMAN,UEI DE LA EPS SEDA JULIACA SA,500147,ENTIDAD PRESTADORA DE SANEAMIENTO DE JULIACA S.A.,ACTIVO,APROBADO,51480.04,65886.81,0.0,0.0,0.0,,2018-05-07 00:00:00,2018-05-07 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,INVIERTE,INVERSIONES IOARR,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,,,,,SI,NO,NO,,,201812,201912,34850.0,0.0,,0,,,31036.81,SI,Ejecución física (C),SI,SI,76.73,76.73,2021-09-30 18:00:25,SISTEMA DE SANEAMIENTO URBANO,NO,PUNO,SAN ROMAN,CARACOTO,211104,-15.567857189999927,-70.09959995999998,2018-09-01 00:00:00,2018-10-16 00:00:00,2018-11-26 00:00:00,2019-02-28 00:00:00,,65886.81,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE YUNGUYO,2485925,2485925,"CREACION SERVICIO DE SANEAMIENTO BASICO RURAL Y  MEJORAMIENTO DE SERVICIO DE AGUA POTABLE EN CENTRO POBLADO VILLA POCCONA,  DISTRITO DE YUNGUYO - PROVINCIA DE YUNGUYO - DEPARTAMENTO DE PUNO",OPMI DE LA MUNICIPALIDAD PROVINCIAL DE YUNGUYO,UF DE LA MUNICIPALIDAD PROVINCIAL DE YUNGUYO,UEI DE LA MUNICIPALIDAD PROVINCIAL DE YUNGUYO,301694,MUNICIPALIDAD PROVINCIAL DE YUNGUYO,ACTIVO,VIABLE,7508597.54,11974391.36,0.0,0.0,0.0,INSTALACION DE 387 UNIDAD BASICA DE SERVICIOS DE SANEAMIENTO EN EL CENTRO POBLADO VILLA POCCONA E INSTALAR 45 m2 FUENTES DE AGUA Y CAPTACION 4728 ml de LINEA DE CONDUCCION RESERVORIO DE 32 M3 19658 ml de RED DE DISTRIBUCION 35 unidades de VALVULAS DE CONTROLrompe presion 317 CONEXIONES DOMICILIARIAS de agua potable manejo ambiental y taller de capacitacion a jass y usuarios,2020-04-09 00:00:00,2020-04-13 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,INVIERTE,PROYECTO DE INVERSION,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,SI,17100.0,132900.0,100000.0,100000.0,SI,NO,NO,,,202012,202606,92000.0,17100.0,0.0,85500,17100.0,17100.0,11796891.36,SI,Expediente técnico (B),SI,NO,0.0,0.71,2026-06-30 19:33:20,SISTEMA DE SANEAMIENTO RURAL,NO,PUNO,YUNGUYO,YUNGUYO,211301,-16.245925109999973,-69.09175871999997,2024-07-15 00:00:00,2037-08-05 00:00:00,2024-07-15 00:00:00,2037-08-05 00:00:00,2040,11974391.36,2026
GN,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",2168904,170411,"CONSTRUCCIÓN DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO BÁSICO DE LA LOCALIDAD DE SANTA ROSA DE HUAYRAPATA, DISTRITO INCHUPALLA, PROVINCIA HUANCANÉ, DEPARTAMENTO DE PUNO","OPMI DEL MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO","UF DE LA MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",UEI DEL PROGRAMA NACIONAL DE SANEAMIENTO RURAL,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,ACTIVO,VIABLE,730577.0,1888435.2,0.0,0.0,0.0,SISTEMA DE AGUA POTABLECaptaciónConstrucción de dos captaciones nuevas de concreto armado con accesorios de PVC y válvulas de Bronce ubicadas en las fuentes Quishuarcollo 01 y 02 en reemplazo de las actuales captaciones que se encuentran en mal estado ambos con un caudal total de 058 lsvicio de agua potable que abastecerá a toda la red del sistema Construcción de una cámara de reunión que reemplazará a la existente para reunir el caudal de las dos captaciones existentes Quishuarcollo 01 y Quishuarcollo 02 Línea de Conducción Instalación de una línea de conducción que conducirá el caudal de las captaciones Quishuarcollo 01 y Quishuarcollo 02 hasta la cámara de reunión para luego llevarla hasta el reservorio existente de 20 m3   Esta línea tendrá tubería PVC C75 de 2 en una longitud de 99738 m también habrán 239628 m de tubería PVC C75 de 1 y 38250m de tubería PVC C75 de 1 de diámetro  Instalación de válvulas de purga y aire de las cuales 03 válvula de purga tipo I de 1 y 03 válvulas de aire de 1 Construcción de 05 cámaras rompe presión T6 las cuales estarán en puntos estratégicos de la línea de conducción estas contarán con tubería de rebose y tubería de ventilación todas estas estructuras tendrán tapas sanitarias Estas cámaras estarán en las cotas 4174 4126 4078 4029 y 3982 msnm Construcción de 01 pase aéreo en la línea de conducción ubicada en la progresiva 2840 y 2860 ubicada en la cota 396616 msnm y luz de 20m El pase aéreo es un pase colgante consta de dos columnas de concreto armado que son unidas con un cable desde donde se desprenden las péndolas que sujetarán a la tubería de FG cuyo diámetro es de 2 dentro de la cual pasará la tubería PVC C75 de 1 AlmacenamientoRehabilitación del reservorio existente que tiene una capacidad de 20m3 así como la caseta de válvulas en la cota 396405 msnm en la que se considerará realizar el revestido interior y exterior tanto del reservorio como de la caja de válvulas revestido interior con impermeabilizante y revestido exterior con mortero se realizará la instalación total de accesorios en la caseta de válvulas se instalarán accesorios de ventilación rebose purga y tapas sanitarias esto último en el reservorio y caseta de válvulas el reservorio contará con sistema de hipoclorador y cerco perimétrico para evitar posibles fuentes de contaminación del aguaLínea de Aducción y Red de Distribución Instalación de  110 m de línea de aducción con una tubería PVC SAP Ø 2 C75 Instalación de 473723 ml de tubería PVC SAP  distribuidos de la siguiente maneraTub PVC C75 de diámetro 2 con una longitud de 82970 mTub PVC C75 de diámetro 1 con una longitud de 77754 mTub PVC C10 de diámetro 1 con una longitud de 196504 mTub PVC C10 de diámetro  con una longitud de 116495 m Instalación de 10 válvulas de control de 05 de 1 02 de 1 y 03 de 2 Instalación de 04 válvulas de purga tipo II 01 Valv Ø  y 03 Valv Ø 1Conexiones Domiciliarias Instalación de 95 conexiones y 96 lavaderos domiciliariosSANEAMIENTO BASICOConstrucción de 96 UBS Compostera de doble cámara que  está compuesta de una caseta elevada escalera de acceso tubería de ventilación losa soporte y deposito de almacenamiento de orina cámaras de compostaje de dos unidades ubicadas debajo de la caseta De las 93 UBS  compostera de doble cámara 93 son para las viviendas y 3 para las institucionesASPECTO SOCIALPrograma de Educación Sanitaria a las familias Plan de Capacitación sobre Operación y Mantenimiento del Sistema a la JASS y Fortalecimiento de Capacidades al Gobierno Local,2010-12-10 00:00:00,2010-12-13 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,SNIP,PIP MAYOR (SNIP),,NO,,,,,SI,NO,NO,,,,,0.0,0.0,,0,,,1888435.2,SI,Aprobación de consistencia o modificaciones antes de la aprobación del ET o ET (A),NO,NO,,,,,NO,PUNO,HUANCANE,INCHUPALLA,210604,0.0,0.0,,,,,342,827602.92,2026
GN,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",2202942,298515,"INSTALACION DEL SERVICIO DE AGUA POTABLE Y DISPOSICION SANITARIA DE EXCRETAS DEL CENTRO POBLADO DE ROSASANI , DISTRITO DE PALCA - LAMPA - PUNO","OPMI DEL MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO","UF DE LA MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",UEI DEL PROGRAMA NACIONAL DE SANEAMIENTO RURAL,1443,PROGRAMA NACIONAL DE SANEAMIENTO RURAL,ACTIVO,VIABLE,5285797.0,2438065.71,0.0,5937.03,0.0,Componente 1INFRAESTRUCTURA DE AGUA POTABLE  Se propone para el proyecto la construcción de un sistema de abastecimiento de agua potable por gravedad cuya fuente será de dos manantiales tipo ladera desde donde se conducirá a un reservorio proyectado de 9 m3 el cual contara con los siguientes componentes    Acción 11Obras Provisionales trabajos preliminares seguridad y salud Construcción de dos captaciones tipo ladera Unoujamai y Chulla Sachayoc    Acción 12Instalación de línea de Conducción    Acción 13Construcción de un reservorio apoyado de 9m3     Acción 14Instalación de línea de aducción y red de distribución de agua    Acción 15Conexión domiciliaria de agua y lavaderos      Componente 2INFRAESTRUCTURA DE SANEAMIENTO  Se propone la construcción de unidades básicas de saneamiento UBS tipo compostera más zanjas de percolación Se contará con los siguientes componentes    Acción 21Instalación de 95 UBS tipo compostera más zanjas de percolación 93 para viviendas y 2 para Organizaciones Sociales      Componente 3MEJORA DE LA EDUCACIÓN SANITARIA    Acción 31Programa de educación sanitaria del agua potable  Acción 32Programa de educación sanitaria en disposición de excretas y aguas servidas  Acción 33Capacitación a los beneficiarios del proyecto en operación y mantenimiento de las unidades básicas de saneamiento       Componente 4CAPACIDAD TÉCNICA Y ADMINISTRATIVA DE LA JASS     Implementación del programa de fortalecimiento de capacidades en gestión operativa y mantenimiento del sistema de agua y saneamiento    Acción 41Capacitación a los miembros de JASS  Acción 42Capacitación del personal para la operación y mantenimiento de los sistemas,2014-07-02 00:00:00,2014-10-01 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,SNIP,PIP MAYOR (SNIP),ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,,,,,SI,NO,NO,,,201504,202312,62168.44,0.0,,0,,,2375897.27,SI,Aprobación de consistencia o modificaciones antes de la aprobación del ET o ET (A),SI,NO,,0.0,,,NO,PUNO,LAMPA,PALCA,210706,0.0,0.0,,,,,328,2438065.71,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE DESAGUADERO,2608997,2608997,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN LA COMUNIDAD DE LUPACA DEL   DISTRITO DE DESAGUADERO DE LA PROVINCIA DE CHUCUITO DEL DEPARTAMENTO DE PUNO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE DESAGUADERO,UF DE LA MUNICIPALIDAD DISTRITAL DE DESAGUADERO,UEI DE LA MUNICIPALIDAD DISTRITAL DE DESAGUADERO,301634,MUNICIPALIDAD DISTRITAL DE DESAGUADERO,ACTIVO,VIABLE,7612269.76,7463009.57,149260.19,0.0,0.0,CONSTRUCCION DE CAPTACION SUPERFICIAL LADERA NUEVO SEGÚN RM 1922018VIVIENDA CON SU RESPECTIVO CERCO PERIMETRICO CON MALLA OLIMPICA LINEA DE CONDUCCION CON RUBERIA PVC CON SUS RESPECTIVA OBRAS DE ARTE VALVULAS DE AIRE VALVULAS DE PURGA CONSTRUCCION DE RESERVORIO LINEA DE ADUCCION Y REDES DE DISTRIBUCION CON TUBERIA PVC CON SUS RESPECTIVAS OBRAS DE ARTE VALVULAS DE PURGA VALVULAS DE CONTROL CAMARA ROMPE PRESION CONEXIONES DOMICILIARIAS PARA TODAS LAS FAMILIAS EL SERVICIO DE SANEAMIENTO RURAL SE CONSTRUIRA  UNIDADES BASICAS DE SANEAMIENTO UBSTALLERES DE CAPACITACION EN GESTIÓN DE LOS SERVICIOS DE AGUA POTABLE Y DISPOSICIÓN SANITARIA DE EXCRETASTALLERES DE CAPACITACION EN ADECUADA EDUCACIÓN AMBIENTAL,2023-08-22 00:00:00,2023-09-12 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,INVIERTE,PROYECTO DE INVERSION,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,SI,41000.0,700000.0,800000.0,700000.0,NO,NO,NO,,,202408,202408,0.0,0.0,0.0,8200,8200.0,8200.0,7604069.76,SI,Aprobación de consistencia o modificaciones antes de la aprobación del ET o ET (A),SI,NO,,0.0,,SISTEMA DE SANEAMIENTO RURAL,NO,PUNO,CHUCUITO,DESAGUADERO,210402,-16.574038833261575,-69.07853258758426,2024-05-02 00:00:00,2037-03-01 00:00:00,2024-05-02 00:00:00,2037-03-01 00:00:00,620,7027041.78,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE SAN JOSE - AZANGARO,2618659,2618659,"CREACION DEL SERVICIO DE AGUA POTABLE RURAL Y CREACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL C.P. CONDORCUYO FILLEQUERI,   DISTRITO DE SAN JOSE DE LA PROVINCIA DE AZANGARO DEL DEPARTAMENTO DE PUNO",OPMI DE LA MUNICIPALIDAD DISTRITAL DE SAN JOSE - AZANGARO,UF DE LA MUNICIPALIDAD DISTRITAL DE SAN JOSE - AZANGARO,UEI DE LA MUNICIPALIDAD DISTRITAL DE SAN JOSE - AZANGARO,301619,MUNICIPALIDAD DISTRITAL DE SAN JOSE,ACTIVO,VIABLE,1565310.36,1565310.36,0.0,0.0,0.0,Componente1 Sistema de Agua potableComprende la construcción del sistema de agua potable 01 captación tipo manantial de ladera Instalación de tubería PVC PN 10 de 1 12 TUBERIA PVC NTP 339002 DN N1 construcción de 01 reservorio apoyado de 5 m3 equipamiento hidráulico de reservorio con TUBERIA FIER GALVANIZADO ISO 65 SERIE I 2 IELEM UNION 2DESP TUBERIA FIER GALVANIZADO ISO 65 SERIE I 1 IELEM UNION 2DESP sistema de desinfección con dosificador caseta de cloración cerco perimétrico R5 línea de aducción en 4427m red de distribución en 491450 ml 59 conexiones domiciliarias de agua con instalación de accesorios para conexión DN 12 NTP 3390022015 03 cámaras rompe presión para redes 11 cámaras de válvula de purga 18 cámara de válvula de controlComponente 2 Sistema de disposición sanitaria de excretasComprende la ejecución de 59 Unidades básicas de saneamiento UBS con arrastre hidráulico incluye módulos de servicios higiénicos instalaciones con inodoro lavadero multiuso y ducha tanque biodigestor caja de registro zanja de percolaciónComponente 3 Plan de capacitación y de comunicaciónComprende la capacitación en educación sanitaria y comunicación capacitación para la gestión de servicios,2023-10-26 00:00:00,2023-11-30 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,INVIERTE,PROYECTO DE INVERSION,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,,,,,NO,NO,NO,,,,,0.0,0.0,,0,,,1565310.36,SI,Aprobación de consistencia o modificaciones antes de la aprobación del ET o ET (A),NO,NO,,,,SISTEMA DE SANEAMIENTO RURAL,NO,PUNO,AZANGARO,SAN JOSE,210212,-14.686327309996713,-70.16184211504464,2024-02-01 00:00:00,2024-06-01 00:00:00,,,118,,2026
GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE OLLARAYA,2609793,2609793,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE RURAL Y MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE ALCANTARILLADO U OTRAS FORMAS DE DISPOSICIÓN SANITARIA DE EXCRETAS EN EL CENTRO POBLADO DE MOHOCACHI DEL   DISTRITO DE OLLARAYA DE LA PROVINCIA DE YUNGUYO DEL DEPARTAMENTO DE PUNO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE OLLARAYA,UF DE LA MUNICIPALIDAD DISTRITAL DE OLLARAYA,UEI DE LA MUNICIPALIDAD DISTRITAL DE OLLARAYA,301698,MUNICIPALIDAD DISTRITAL DE OLLARAYA,ACTIVO,VIABLE,5657962.43,5657962.43,0.0,0.0,0.0,MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE AGUA POTABLE SE CONSTRUIRA UNA CAPTACION DE AGUA  CON POZO TUBULAR  Y CASETA DE BOMBEO EN UN AREA DE 196 M2 CON INSTALACION ELECTRICA FOTOVOLTAICA Y CERCO PERIMETRICO   LINEA DE IMPULSION CON TUBERIA PVC D63 MM C125  EN UNA LONGITUD DE 166303 ML     PLANTA DE TRATAMIENTO DE GUA CON DEPOSITO DE AGUA GRUDA 15M3 Y SUS RESPECTIVAS OBRAS DE CONCRETO SIMPLE Y  ARMADO CON SISTEMA DE AIREACION FILTRO LENTO UNIDAD DE LAVADO DE ARENA DEPOSITO LECHO DE SECADOS RED DE DESAGUE DE LIMPIEZA PTA Y CERCO PERIMETRICO PTA   RESERVORIO 18  M3 CON SUS RESPECTIVOS DETALLES Y CERCO PERIMETRICO   LINEA DE ADUCCION Y RED DE DISTRIBUCION CON TUBERIA PVC D2  PARA ADUCCION  CON LONGITUD DE 451903  M Y TUBERIA DE 1 12 PARA RED DE DISTRIBUCION  EN 5702  M Y TUBERIA PVC D1  PARA RED DE DISTRIBUCION  CON UNA LONGITUD DE 5702 M CON SUS RESPECTIVOS ACCESORIOS  CONEXIONES DOMICILIARIAS EN UNA CANTIDAD DE  217 UND CON TUBERIA PVC SAP 12 ROSCADA EN UNA LONGITUD DE 6510 M  INSTALACION DE ACCESORIOS PARA CONEXIONES DOMICILIARIAS CAJA DE CONCRETO PARA MEDIDORES  LOSA DE CONCRETO LAVADERO PREFABRICADO DE CONCRETO Y ACCESORIOS DE DESAGUE EN LAVADERO MULTIUSOS SERVICIO DE SANEAMIENTO MEDIANTE LA  INSTALACION DE CASETA UBS EN 217 UND  CON  SU RESTIVAS OBRAS DE CONCRETO SIMPLE Y ARMADO  CON  ALBAÑILERIA DE  MUROS DE LADRILLO CON REVOQUES ENLUCIDOS Y MOLDURAS INTERIORES Y EXTETERIORES  COLOCACION DE APARATOS Y ACCESORIOS SANITARIOS   INSTALACION DE TANQUE BIODIGESTOR MEDIANTE TANQUE SEPTICO MEJORADO DE 600 LT CAJA DE EXTRACCION DE LODOS  E INSTALACIONES HIDRAULICAS Y ZANJA DE PERCOLACION  EN  260 UND COMPONENTE SOCIAL  EN GESTION DEL SERVICIO  Y ACTIVIDADES DE OPERACIÓN Y MANTENIMIENTO  MEDIANTE ASISTENCIA TECNICA TALLERES Y SECIONES EDUCATIVAS PLAN DE CAPACITACION DE EDUCACION SANITARIA MEDIANTE VISITAS A CAMPO ASAMBLEAS DE SOCIALIZACION TALLERES INFORMATIVOS DEMOSTRATIVOS VISITAS DOMICILIARIAS OTROS SEGURIDAD Y SALUD PLAN DE MANEJO AMBIENTAL Y MITIGACION AMBIENTAL MRRD,2023-08-29 00:00:00,2023-09-11 00:00:00,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,INVIERTE,PROYECTO DE INVERSION,"ADMINISTRACIÓN DIRECTA,ADMINISTRACIÓN INDIRECTA - POR CONTRATA",SI,12300.0,5633362.0,0.0,0.0,SI,NO,NO,,,202501,202604,12300.0,12300.0,0.0,12300,12300.0,12300.0,5633362.43,SI,Ejecución física (C),SI,NO,0.0,0.0,2026-04-16 09:36:17,SISTEMA DE SANEAMIENTO RURAL,NO,PUNO,YUNGUYO,OLLARAYA,211305,-16.25807444744023,-69.01104460327029,2023-12-29 00:00:00,2027-04-30 00:00:00,2023-12-29 00:00:00,2027-04-30 00:00:00,217,5657962.43,2026
